ThreadID,CallerID,StartNanos,EndNanos
44,ooc_ba+*_1966355106,22861597597690,22861607874311
44,ooc_contains_1233327519,22861607875026,22861607898651
38,ooc_ba+*_1966355106,22861600654584,22861608811479
38,ooc_contains_1233327519,22861608812181,22861608828730
52,ooc_contains_1233327519,22861614549683,22861614578170
36,ooc_ba+*_1966355106,22861603740835,22861614582920
38,ooc_ba+*_1966355106,22861608883351,22861616350689
38,ooc_contains_1233327519,22861616351636,22861616367525
44,ooc_ba+*_1966355106,22861608492805,22861619119648
36,ooc_contains_1233327519,22861619120329,22861619144115
42,ooc_ba+*_1966355106,22861611646500,22861619211097
36,ooc_contains_1233327519,22861619210260,22861619228412
33,ooc_ba+*_1966355106,22861610875645,22861621393269
33,ooc_contains_1233327519,22861621394132,22861621423652
43,ooc_ba+*_1966355106,22861613702256,22861624634542
43,ooc_contains_1233327519,22861624635552,22861624664581
38,ooc_ba+*_1966355106,22861618716280,22861626585245
38,ooc_contains_1233327519,22861626585729,22861626602251
33,ooc_ba+*_1966355106,22861621815719,22861629675631
33,ooc_contains_1233327519,22861629676234,22861629695288
36,ooc_ba+*_1966355106,22861621613804,22861632043906
38,ooc_contains_1233327519,22861632042871,22861632069388
42,ooc_ba+*_1966355106,22861623056417,22861633673378
38,ooc_contains_1233327519,22861633673476,22861633693902
44,ooc_ba+*_1966355106,22861625491285,22861636312060
44,ooc_contains_1233327519,22861636312525,22861636335577
33,ooc_ba+*_1966355106,22861631300242,22861638959471
33,ooc_contains_1233327519,22861638959974,22861638975157
38,ooc_ba+*_1966355106,22861633788809,22861642356394
38,ooc_contains_1233327519,22861642356750,22861642371093
36,ooc_ba+*_1966355106,22861635763759,22861645868883
36,ooc_contains_1233327519,22861645869499,22861645897158
42,ooc_ba+*_1966355106,22861635266020,22861646173099
42,ooc_contains_1233327519,22861646173608,22861646200168
43,ooc_ba+*_1966355106,22861636115814,22861646917423
43,ooc_contains_1233327519,22861646918258,22861646946059
38,ooc_ba+*_1966355106,22861643450865,22861650948668
38,ooc_contains_1233327519,22861650948963,22861650965850
33,ooc_ba+*_1966355106,22861644762274,22861655790184
33,ooc_contains_1233327519,22861655790924,22861655817728
36,ooc_ba+*_1966355106,22861646545120,22861656631015
36,ooc_contains_1233327519,22861656631733,22861656658136
43,ooc_ba+*_1966355106,22861648824034,22861659726529
43,ooc_contains_1233327519,22861659726972,22861659752647
42,ooc_ba+*_1966355106,22861650032073,22861660906517
42,ooc_contains_1233327519,22861660907068,22861660934224
44,ooc_ba+*_1966355106,22861654689807,22861662269458
44,ooc_contains_1233327519,22861662269893,22861662285542
38,ooc_ba+*_1966355106,22861652746500,22861664090311
38,ooc_contains_1233327519,22861664090973,22861664113781
33,ooc_ba+*_1966355106,22861656180511,22861668088247
33,ooc_contains_1233327519,22861668088972,22861668110531
38,ooc_ba+*_1966355106,22861664397655,22861672609617
38,ooc_contains_1233327519,22861672610392,22861672633376
43,ooc_ba+*_1966355106,22861662219375,22861673370847
38,ooc_contains_1233327519,22861673370370,22861673389428
44,ooc_ba+*_1966355106,22861663983438,22861675332530
38,ooc_contains_1233327519,22861675332753,22861675352906
42,ooc_ba+*_1966355106,22861665699147,22861676481283
43,ooc_contains_1233327519,22861676481217,22861676499324
36,ooc_ba+*_1966355106,22861666497539,22861676828604
36,ooc_contains_1233327519,22861676829153,22861676856174
44,ooc_ba+*_1966355106,22861676462327,22861685193551
38,ooc_ba+*_1966355106,22861675868998,22861685205496
33,ooc_contains_1233327519,22861685185819,22861685210287
44,ooc_contains_1233327519,22861685198247,22861685216636
36,ooc_ba+*_1966355106,22861677306154,22861685678376
36,ooc_contains_1233327519,22861685678851,22861685694412
43,ooc_ba+*_1966355106,22861678417077,22861685794624
36,ooc_contains_1233327519,22861685795207,22861685809481
42,ooc_ba+*_1966355106,22861680015155,22861687408895
42,ooc_contains_1233327519,22861687409510,22861687426745
42,ooc_ba+*_1966355106,22861688864664,22861697902598
42,ooc_contains_1233327519,22861697903838,22861697922057
43,ooc_ba+*_1966355106,22861690508090,22861698285118
43,ooc_contains_1233327519,22861698285557,22861698307468
36,ooc_ba+*_1966355106,22861689241671,22861698704403
36,ooc_contains_1233327519,22861698704996,22861698729058
33,ooc_ba+*_1966355106,22861693632293,22861701986171
33,ooc_contains_1233327519,22861701986576,22861702008394
44,ooc_ba+*_1966355106,22861691793614,22861702674673
44,ooc_contains_1233327519,22861702675052,22861702694715
38,ooc_ba+*_1966355106,22861697966008,22861705982622
38,ooc_contains_1233327519,22861705983038,22861705999667
44,ooc_ba+*_1966355106,22861702881967,22861711248715
44,ooc_contains_1233327519,22861711249109,22861711271670
33,ooc_ba+*_1966355106,22861703933434,22861711340833
33,ooc_contains_1233327519,22861711341139,22861711359765
42,ooc_ba+*_1966355106,22861702941125,22861713488018
42,ooc_contains_1233327519,22861713488620,22861713511701
38,ooc_ba+*_1966355106,22861706791545,22861714121439
38,ooc_contains_1233327519,22861714121782,22861714137420
36,ooc_ba+*_1966355106,22861708780192,22861719109205
36,ooc_contains_1233327519,22861719109575,22861719127616
38,ooc_ba+*_1966355106,22861714826897,22861722160059
38,ooc_contains_1233327519,22861722160527,22861722175839
42,ooc_ba+*_1966355106,22861715457913,22861725947006
42,ooc_contains_1233327519,22861725947389,22861725963310
33,ooc_ba+*_1966355106,22861716118945,22861727112213
33,ooc_contains_1233327519,22861727112732,22861727138910
36,ooc_ba+*_1966355106,22861719998536,22861727927288
36,ooc_contains_1233327519,22861727927806,22861727944967
44,ooc_ba+*_1966355106,22861721271693,22861728940260
44,ooc_contains_1233327519,22861728940628,22861728956314
38,ooc_ba+*_1966355106,22861724607901,22861731934610
38,ooc_contains_1233327519,22861731935189,22861731950212
42,ooc_ba+*_1966355106,22861727486316,22861736348173
42,ooc_contains_1233327519,22861736348689,22861736368618
44,ooc_ba+*_1966355106,22861729202852,22861737463054
44,ooc_contains_1233327519,22861737463514,22861737479658
36,ooc_ba+*_1966355106,22861730605170,22861738581196
36,ooc_contains_1233327519,22861738581547,22861738599380
33,ooc_ba+*_1966355106,22861732981593,22861740457384
33,ooc_contains_1233327519,22861740457771,22861740473791
44,ooc_ba+*_1966355106,22861738171757,22861745630748
44,ooc_contains_1233327519,22861745631108,22861745646935
42,ooc_ba+*_1966355106,22861738295310,22861748176012
42,ooc_contains_1233327519,22861748176342,22861748192845
33,ooc_ba+*_1966355106,22861741453669,22861749631286
33,ooc_contains_1233327519,22861749631614,22861749647955
36,ooc_ba+*_1966355106,22861742957528,22861753383791
36,ooc_contains_1233327519,22861753384417,22861753409042
44,ooc_ba+*_1966355106,22861747425222,22861754622618
44,ooc_contains_1233327519,22861754622934,22861754638163
38,ooc_ba+*_1966355106,22861743440031,22861755161083
38,ooc_contains_1233327519,22861755161619,22861755188030
42,ooc_ba+*_1966355106,22861748992673,22861756278535
42,ooc_contains_1233327519,22861756278836,22861756293306
36,ooc_ba+*_1966355106,22861753753598,22861763705998
36,ooc_contains_1233327519,22861763706527,22861763730681
33,ooc_ba+*_1966355106,22861754581242,22861764826132
42,ooc_ba+*_1966355106,22861757035335,22861764839014
33,ooc_contains_1233327519,22861764826693,22861764851884
42,ooc_contains_1233327519,22861764839332,22861764854704
38,ooc_ba+*_1966355106,22861757693902,22861768224220
38,ooc_contains_1233327519,22861768224627,22861768248785
43,ooc_ba+*_1966355106,22861759174886,22861769920418
43,ooc_contains_1233327519,22861769921137,22861769951530
44,ooc_ba+*_1966355106,22861762763154,22861771910116
44,ooc_contains_1233327519,22861771910471,22861771926682
42,ooc_ba+*_1966355106,22861767151960,22861774595536
42,ooc_contains_1233327519,22861774595885,22861774611224
33,ooc_ba+*_1966355106,22861768077359,22861776462043
33,ooc_contains_1233327519,22861776462468,22861776479772
38,ooc_ba+*_1966355106,22861769847229,22861781041092
38,ooc_contains_1233327519,22861781041424,22861781067943
43,ooc_ba+*_1966355106,22861770729497,22861781933418
43,ooc_contains_1233327519,22861781934051,22861781961224
44,ooc_ba+*_1966355106,22861774597249,22861783019996
44,ooc_contains_1233327519,22861783020352,22861783043481
33,ooc_ba+*_1966355106,22861779622693,22861787591046
33,ooc_contains_1233327519,22861787591497,22861787608438
36,ooc_ba+*_1966355106,22861780263601,22861788516442
36,ooc_contains_1233327519,22861788516765,22861788532630
42,ooc_ba+*_1966355106,22861780151286,22861791585870
42,ooc_contains_1233327519,22861791586625,22861791615095
44,ooc_ba+*_1966355106,22861785144673,22861792604149
44,ooc_contains_1233327519,22861792604803,22861792620086
43,ooc_ba+*_1966355106,22861785066188,22861795981849
43,ooc_contains_1233327519,22861795982408,22861796017604
36,ooc_ba+*_1966355106,22861789156984,22861797934061
36,ooc_contains_1233327519,22861797934657,22861797958350
33,ooc_ba+*_1966355106,22861790764244,22861798145527
33,ooc_contains_1233327519,22861798145982,22861798161999
44,ooc_ba+*_1966355106,22861793021895,22861800385008
44,ooc_contains_1233327519,22861800385353,22861800400580
33,ooc_ba+*_1966355106,22861798799186,22861806238728
33,ooc_contains_1233327519,22861806239197,22861806255628
36,ooc_ba+*_1966355106,22861798979363,22861807629428
36,ooc_contains_1233327519,22861807629860,22861807650768
42,ooc_ba+*_1966355106,22861801905124,22861809350860
42,ooc_contains_1233327519,22861809351199,22861809368349
43,ooc_ba+*_1966355106,22861799661009,22861810059102
43,ooc_contains_1233327519,22861810059616,22861810075575
44,ooc_ba+*_1966355106,22861802963542,22861810481676
44,ooc_contains_1233327519,22861810482138,22861810497385
44,ooc_ba+*_1966355106,22861811949524,22861819368383
44,ooc_contains_1233327519,22861819368907,22861819385071
43,ooc_ba+*_1966355106,22861811844352,22861822320756
43,ooc_contains_1233327519,22861822321187,22861822338985
42,ooc_ba+*_1966355106,22861814341433,22861822488593
43,ooc_contains_1233327519,22861822489343,22861822505530
33,ooc_ba+*_1966355106,22861814409184,22861824395305
33,ooc_contains_1233327519,22861824395723,22861824413365
36,ooc_ba+*_1966355106,22861814973194,22861825697628
43,ooc_contains_1233327519,22861825698540,22861825726648
44,ooc_ba+*_1966355106,22861821835297,22861830102093
44,ooc_contains_1233327519,22861830102619,22861830119534
33,ooc_ba+*_1966355106,22861825452132,22861832923264
33,ooc_contains_1233327519,22861832923562,22861832940106
42,ooc_ba+*_1966355106,22861827355243,22861834850866
42,ooc_contains_1233327519,22861834851203,22861834867388
43,ooc_ba+*_1966355106,22861826719495,22861837557851
43,ooc_contains_1233327519,22861837558372,22861837582325
36,ooc_ba+*_1966355106,22861827230259,22861837995371
36,ooc_contains_1233327519,22861837995968,22861838026043
44,ooc_ba+*_1966355106,22861831847956,22861839225610
44,ooc_contains_1233327519,22861839225962,22861839241311
33,ooc_ba+*_1966355106,22861835493412,22861842786509
33,ooc_contains_1233327519,22861842787028,22861842803285
42,ooc_ba+*_1966355106,22861840452252,22861847941181
42,ooc_contains_1233327519,22861847941584,22861847957396
44,ooc_ba+*_1966355106,22861840545321,22861848054369
36,ooc_ba+*_1966355106,22861838347076,22861848061222
44,ooc_contains_1233327519,22861848054711,22861848069392
36,ooc_contains_1233327519,22861848061745,22861848078383
43,ooc_ba+*_1966355106,22861842642938,22861852607781
43,ooc_contains_1233327519,22861852608144,22861852628056
33,ooc_ba+*_1966355106,22861845536759,22861854848760
33,ooc_contains_1233327519,22861854849104,22861854864823
42,ooc_ba+*_1966355106,22861851633412,22861859109509
42,ooc_contains_1233327519,22861859110103,22861859126477
36,ooc_ba+*_1966355106,22861853423802,22861860934817
36,ooc_contains_1233327519,22861860935130,22861860950137
44,ooc_ba+*_1966355106,22861853922567,22861861667897
44,ooc_contains_1233327519,22861861668311,22861861683843
43,ooc_ba+*_1966355106,22861853269365,22861863191668
42,ooc_contains_1233327519,22861863186879,22861863208007
33,ooc_ba+*_1966355106,22861856749111,22861864116478
33,ooc_contains_1233327519,22861864116943,22861864132733
44,ooc_ba+*_1966355106,22861863191662,22861870844275
44,ooc_contains_1233327519,22861870844860,22861870860488
33,ooc_ba+*_1966355106,22861864465691,22861872155453
33,ooc_contains_1233327519,22861872155805,22861872170285
42,ooc_ba+*_1966355106,22861868454423,22861876249665
42,ooc_contains_1233327519,22861876250009,22861876265863
43,ooc_ba+*_1966355106,22861868574614,22861879608060
43,ooc_contains_1233327519,22861879608616,22861879637626
33,ooc_ba+*_1966355106,22861872198695,22861879783842
33,ooc_contains_1233327519,22861879784612,22861879799314
42,ooc_ba+*_1966355106,22861877822041,22861885577517
42,ooc_contains_1233327519,22861885577883,22861885594246
33,ooc_ba+*_1966355106,22861881403712,22861888867642
33,ooc_contains_1233327519,22861888868324,22861888883274
44,ooc_ba+*_1966355106,22861881647345,22861891033988
44,ooc_contains_1233327519,22861891034455,22861891050439
43,ooc_ba+*_1966355106,22861880910690,22861891854703
33,ooc_contains_1233327519,22861891853841,22861891871971
36,ooc_ba+*_1966355106,22861884285344,22861892896032
33,ooc_contains_1233327519,22861892896523,22861892911352
44,ooc_ba+*_1966355106,22861891134615,22861898626558
44,ooc_contains_1233327519,22861898627464,22861898646920
42,ooc_ba+*_1966355106,22861895036229,22861902597705
42,ooc_contains_1233327519,22861902598049,22861902614877
33,ooc_ba+*_1966355106,22861894314571,22861903497845
33,ooc_contains_1233327519,22861903498287,22861903514382
43,ooc_ba+*_1966355106,22861894987836,22861905718651
33,ooc_contains_1233327519,22861905718580,22861905734469
36,ooc_ba+*_1966355106,22861894794521,22861906687746
36,ooc_contains_1233327519,22861906688277,22861906715108
44,ooc_ba+*_1966355106,22861900616250,22861908361989
44,ooc_contains_1233327519,22861908362380,22861908378279
33,ooc_ba+*_1966355106,22861906094954,22861914109464
33,ooc_contains_1233327519,22861914109809,22861914128838
42,ooc_ba+*_1966355106,22861908819636,22861916399422
42,ooc_contains_1233327519,22861916399767,22861916415556
43,ooc_ba+*_1966355106,22861906179852,22861916838918
43,ooc_contains_1233327519,22861916839364,22861916864176
36,ooc_ba+*_1966355106,22861906770900,22861917395091
36,ooc_contains_1233327519,22861917395395,22861917418573
44,ooc_ba+*_1966355106,22861912743503,22861920173085
44,ooc_contains_1233327519,22861920173457,22861920188588
33,ooc_ba+*_1966355106,22861919402993,22861927161292
33,ooc_contains_1233327519,22861927162108,22861927179216
36,ooc_ba+*_1966355106,22861917692575,22861928425011
36,ooc_contains_1233327519,22861928425314,22861928448702
43,ooc_ba+*_1966355106,22861918627416,22861929274536
43,ooc_contains_1233327519,22861929274927,22861929296425
44,ooc_ba+*_1966355106,22861922103726,22861930192378
44,ooc_contains_1233327519,22861930192827,22861930212309
42,ooc_ba+*_1966355106,22861922866087,22861930430487
42,ooc_contains_1233327519,22861930430871,22861930446339
42,ooc_ba+*_1966355106,22861930805479,22861938346580
42,ooc_contains_1233327519,22861938347470,22861938363725
43,ooc_ba+*_1966355106,22861929504018,22861940142484
43,ooc_contains_1233327519,22861940142973,22861940167594
36,ooc_ba+*_1966355106,22861931792641,22861942508910
36,ooc_contains_1233327519,22861942509709,22861942538894
44,ooc_ba+*_1966355106,22861933141963,22861942874708
44,ooc_contains_1233327519,22861942875212,22861942891413
33,ooc_ba+*_1966355106,22861935635919,22861944089915
33,ooc_contains_1233327519,22861944090299,22861944105691
42,ooc_ba+*_1966355106,22861939774313,22861950338036
42,ooc_contains_1233327519,22861950338784,22861950370156
43,ooc_ba+*_1966355106,22861941057958,22861951746409
43,ooc_contains_1233327519,22861951746857,22861951771868
38,ooc_ba+*_1966355106,22861942032692,22861952588458
38,ooc_contains_1233327519,22861952589338,22861952613395
33,ooc_ba+*_1966355106,22861946876811,22861954341199
33,ooc_contains_1233327519,22861954341672,22861954358000
44,ooc_ba+*_1966355106,22861947166456,22861954645967
44,ooc_contains_1233327519,22861954646411,22861954662501
36,ooc_ba+*_1966355106,22861949818271,22861960696797
36,ooc_contains_1233327519,22861960697337,22861960729413
38,ooc_ba+*_1966355106,22861953126302,22861962088785
38,ooc_contains_1233327519,22861962089197,22861962107439
43,ooc_ba+*_1966355106,22861951885160,22861962819751
43,ooc_contains_1233327519,22861962820266,22861962852555
44,ooc_ba+*_1966355106,22861958905639,22861966814466
44,ooc_contains_1233327519,22861966814840,22861966829976
36,ooc_ba+*_1966355106,22861961699208,22861969812350
36,ooc_contains_1233327519,22861969812737,22861969830588
38,ooc_ba+*_1966355106,22861962411867,22861970355360
38,ooc_contains_1233327519,22861970355759,22861970370346
43,ooc_ba+*_1966355106,22861964030384,22861974773918
43,ooc_contains_1233327519,22861974774231,22861974797380
36,ooc_ba+*_1966355106,22861970060028,22861977910595
36,ooc_contains_1233327519,22861977911026,22861977927985
44,ooc_ba+*_1966355106,22861969224391,22861978499197
44,ooc_contains_1233327519,22861978499570,22861978516449
38,ooc_ba+*_1966355106,22861973669034,22861981062053
38,ooc_contains_1233327519,22861981062392,22861981077449
33,ooc_ba+*_1966355106,22861976795264,22861984324623
33,ooc_contains_1233327519,22861984325270,22861984342786
43,ooc_ba+*_1966355106,22861975627499,22861986562078
43,ooc_contains_1233327519,22861986562662,22861986590384
38,ooc_ba+*_1966355106,22861981493073,22861988959432
38,ooc_contains_1233327519,22861988959752,22861988975749
44,ooc_ba+*_1966355106,22861982548188,22861990172436
44,ooc_contains_1233327519,22861990172770,22861990192934
36,ooc_ba+*_1966355106,22861983028980,22861992099445
36,ooc_contains_1233327519,22861992099832,22861992121555
38,ooc_ba+*_1966355106,22861990719255,22861999073233
44,ooc_ba+*_1966355106,22861990529426,22861999079351
42,ooc_contains_1233327519,22861999069410,22861999092913
38,ooc_contains_1233327519,22861999076197,22861999093369
36,ooc_ba+*_1966355106,22861993577728,22862001234856
36,ooc_contains_1233327519,22862001235549,22862001256330
43,ooc_ba+*_1966355106,22861996219879,22862005058521
43,ooc_contains_1233327519,22862005059189,22862005088839
33,ooc_ba+*_1966355106,22861996695711,22862007697945
33,ooc_contains_1233327519,22862007698967,22862007727423
36,ooc_ba+*_1966355106,22862003583569,22862011324413
36,ooc_contains_1233327519,22862011324824,22862011342812
42,ooc_ba+*_1966355106,22862004414557,22862012251656
42,ooc_contains_1233327519,22862012252078,22862012272384
38,ooc_ba+*_1966355106,22862005058536,22862012533285
38,ooc_contains_1233327519,22862012533639,22862012549212
43,ooc_ba+*_1966355106,22862009653459,22862018397284
43,ooc_contains_1233327519,22862018397705,22862018420091
33,ooc_ba+*_1966355106,22862008451173,22862019738799
33,ooc_contains_1233327519,22862019739298,22862019766212
38,ooc_ba+*_1966355106,22862016633404,22862025025871
38,ooc_contains_1233327519,22862025026612,22862025044042
36,ooc_ba+*_1966355106,22862019037062,22862027108748
36,ooc_contains_1233327519,22862027109203,22862027124527
42,ooc_ba+*_1966355106,22862017762422,22862028545315
42,ooc_contains_1233327519,22862028545894,22862028561556
43,ooc_ba+*_1966355106,22862018759797,22862030510274
43,ooc_contains_1233327519,22862030511039,22862030534490
33,ooc_ba+*_1966355106,22862022289015,22862033105006
33,ooc_contains_1233327519,22862033105511,22862033131287
36,ooc_ba+*_1966355106,22862028440843,22862035868649
36,ooc_contains_1233327519,22862035868941,22862035883931
42,ooc_ba+*_1966355106,22862029977992,22862037373123
42,ooc_contains_1233327519,22862037373457,22862037389310
38,ooc_ba+*_1966355106,22862030364601,22862037694680
38,ooc_contains_1233327519,22862037695014,22862037710200
52,ooc_ba+*_1966355106,22862032697812,22862041961678
52,ooc_contains_1233327519,22862041962192,22862041982797
36,ooc_ba+*_1966355106,22862036059167,22862043381542
36,ooc_contains_1233327519,22862043381867,22862043396592
42,ooc_ba+*_1966355106,22862038291779,22862045649593
42,ooc_contains_1233327519,22862045649946,22862045665892
38,ooc_ba+*_1966355106,22862041796935,22862049173828
38,ooc_contains_1233327519,22862049174369,22862049191574
36,ooc_ba+*_1966355106,22862044578672,22862052179172
36,ooc_contains_1233327519,22862052179830,22862052197192
42,ooc_ba+*_1966355106,22862046280600,22862054297699
42,ooc_contains_1233327519,22862054298001,22862054312834
38,ooc_ba+*_1966355106,22862050697106,22862061442171
38,ooc_contains_1233327519,22862061442849,22862061461065
52,ooc_ba+*_1966355106,22862051314308,22862063471494
