ThreadID,CallerID,StartNanos,EndNanos
34,ooc_uacmean_25764044,7798619917469,7798624309129
30,ooc_-_697508322,7798632378207,7798632432938
34,ooc_uacmean_25764044,7798632262898,7798638770403
30,ooc_-_697508322,7798644686651,7798644734987
34,ooc_uacmean_25764044,7798644556925,7798648361597
30,ooc_-_697508322,7798657051417,7798657101957
34,ooc_uacmean_25764044,7798656918511,7798660314218
30,ooc_-_697508322,7798669386153,7798669439937
34,ooc_uacmean_25764044,7798669267183,7798672634004
30,ooc_-_697508322,7798681948571,7798682019603
34,ooc_uacmean_25764044,7798681828612,7798685586353
30,ooc_-_697508322,7798694319213,7798694371281
34,ooc_uacmean_25764044,7798694191754,7798698485464
30,ooc_-_697508322,7798706756677,7798706808893
34,ooc_uacmean_25764044,7798706625297,7798710968665
30,ooc_-_697508322,7798718834356,7798718888305
34,ooc_uacmean_25764044,7798718713543,7798722992068
30,ooc_-_697508322,7798740953080,7798741023036
34,ooc_uacmean_25764044,7798740814795,7798745136145
30,ooc_-_697508322,7798752897825,7798752949199
34,ooc_uacmean_25764044,7798752775057,7798757177835
30,ooc_-_697508322,7798765256065,7798765309351
34,ooc_uacmean_25764044,7798765150705,7798769499702
30,ooc_-_697508322,7798777830532,7798777884976
34,ooc_uacmean_25764044,7798777721744,7798781999642
30,ooc_-_697508322,7798790545023,7798790597972
34,ooc_uacmean_25764044,7798790431153,7798794846832
30,ooc_-_697508322,7798802900554,7798802955781
34,ooc_uacmean_25764044,7798802783180,7798807139569
30,ooc_-_697508322,7798815508159,7798815564528
34,ooc_uacmean_25764044,7798815356365,7798822054511
30,ooc_-_697508322,7798827931432,7798827990110
34,ooc_uacmean_25764044,7798827850850,7798832440997
30,ooc_-_697508322,7798840367131,7798840417027
34,ooc_uacmean_25764044,7798840248390,7798844822025
30,ooc_-_697508322,7798852740052,7798852785982
34,ooc_uacmean_25764044,7798852586301,7798856376387
32,ooc_-_697508322,7798884172510,7798884220527
34,ooc_uacmean_25764044,7798884074292,7798888604001
32,ooc_-_697508322,7798896741915,7798896782953
34,ooc_uacmean_25764044,7798896642016,7798901470087
32,ooc_-_697508322,7798909879713,7798909919597
34,ooc_uacmean_25764044,7798909792785,7798916469206
32,ooc_-_697508322,7798922603821,7798922647975
34,ooc_uacmean_25764044,7798922506489,7798927703559
32,ooc_-_697508322,7798935020609,7798935063596
34,ooc_uacmean_25764044,7798934990934,7798939633213
32,ooc_-_697508322,7798947843434,7798947896571
34,ooc_uacmean_25764044,7798947677139,7798952346549
32,ooc_-_697508322,7798960541390,7798960596259
34,ooc_uacmean_25764044,7798960379918,7798964985736
32,ooc_-_697508322,7798973085261,7798973135351
34,ooc_uacmean_25764044,7798972963252,7798977342854
32,ooc_-_697508322,7798985754440,7798985810683
34,ooc_uacmean_25764044,7798985617701,7798989957008
32,ooc_-_697508322,7798998107326,7798998158622
34,ooc_uacmean_25764044,7798997986140,7799002320505
32,ooc_-_697508322,7799010608928,7799010660608
34,ooc_uacmean_25764044,7799010495903,7799015217596
32,ooc_-_697508322,7799023215639,7799023269640
34,ooc_uacmean_25764044,7799023066642,7799027555401
32,ooc_-_697508322,7799035293835,7799035345951
34,ooc_uacmean_25764044,7799035176342,7799042216762
32,ooc_-_697508322,7799047682680,7799047734638
34,ooc_uacmean_25764044,7799047546782,7799051879844
32,ooc_-_697508322,7799060151501,7799060202582
34,ooc_uacmean_25764044,7799060047293,7799064069872
32,ooc_-_697508322,7799083920167,7799083970567
34,ooc_uacmean_25764044,7799083834306,7799088167695
32,ooc_-_697508322,7799096213713,7799096272082
34,ooc_uacmean_25764044,7799096089076,7799100342233
32,ooc_-_697508322,7799108579730,7799108635924
34,ooc_uacmean_25764044,7799108463076,7799112729449
32,ooc_-_697508322,7799120933036,7799120986784
34,ooc_uacmean_25764044,7799120828596,7799125209103
32,ooc_-_697508322,7799133549050,7799133607096
34,ooc_uacmean_25764044,7799133413387,7799137713804
32,ooc_-_697508322,7799146315512,7799146367976
34,ooc_uacmean_25764044,7799146186409,7799150543520
32,ooc_-_697508322,7799158514923,7799158566187
34,ooc_uacmean_25764044,7799158393827,7799162444367
32,ooc_-_697508322,7799170665481,7799170714399
34,ooc_uacmean_25764044,7799170554536,7799174908343
32,ooc_-_697508322,7799183046894,7799183095045
34,ooc_uacmean_25764044,7799182895268,7799187206710
32,ooc_-_697508322,7799195099626,7799195150657
34,ooc_uacmean_25764044,7799194940064,7799201908547
32,ooc_-_697508322,7799207319441,7799207367989
34,ooc_uacmean_25764044,7799207190764,7799211672324
32,ooc_-_697508322,7799219508459,7799219557285
34,ooc_uacmean_25764044,7799219383214,7799224042806
32,ooc_-_697508322,7799231835901,7799231888125
34,ooc_uacmean_25764044,7799231802168,7799236053449
32,ooc_-_697508322,7799244295186,7799244345946
34,ooc_uacmean_25764044,7799244186160,7799248469088
32,ooc_-_697508322,7799256740457,7799256793089
34,ooc_uacmean_25764044,7799256626547,7799262589322
32,ooc_-_697508322,7799269091494,7799269144948
34,ooc_uacmean_25764044,7799268975811,7799272884740
32,ooc_-_697508322,7799281489220,7799281540069
34,ooc_uacmean_25764044,7799281382251,7799285422357
32,ooc_-_697508322,7799294040359,7799294098085
34,ooc_uacmean_25764044,7799293917634,7799297330013
32,ooc_-_697508322,7799306427058,7799306482506
34,ooc_uacmean_25764044,7799306398733,7799310111520
32,ooc_-_697508322,7799318880034,7799318933186
34,ooc_uacmean_25764044,7799318761838,7799322142439
32,ooc_-_697508322,7799331289966,7799331344394
34,ooc_uacmean_25764044,7799331121403,7799335892024
32,ooc_-_697508322,7799343452614,7799343503377
34,ooc_uacmean_25764044,7799343315351,7799346678012
32,ooc_-_697508322,7799355730385,7799355788875
34,ooc_uacmean_25764044,7799355595634,7799359033047
32,ooc_-_697508322,7799367871102,7799367923162
34,ooc_uacmean_25764044,7799367748626,7799371385452
32,ooc_-_697508322,7799380586031,7799380641195
34,ooc_uacmean_25764044,7799380472155,7799383810699
32,ooc_-_697508322,7799392847207,7799392904602
34,ooc_uacmean_25764044,7799392724542,7799396230204
32,ooc_-_697508322,7799405305248,7799405361229
34,ooc_uacmean_25764044,7799405186807,7799408515713
32,ooc_-_697508322,7799417708147,7799417759619
34,ooc_uacmean_25764044,7799417572158,7799420966981
32,ooc_-_697508322,7799429973080,7799430042944
34,ooc_uacmean_25764044,7799429840118,7799433508731
32,ooc_-_697508322,7799442323552,7799442377055
34,ooc_uacmean_25764044,7799442190950,7799446956460
32,ooc_-_697508322,7799454598009,7799454643880
34,ooc_uacmean_25764044,7799454476854,7799457790541
38,ooc_-_697508322,7799479487337,7799479538228
34,ooc_uacmean_25764044,7799479357371,7799483726652
38,ooc_-_697508322,7799492033767,7799492088381
34,ooc_uacmean_25764044,7799491861965,7799496181097
38,ooc_-_697508322,7799504481127,7799504539297
34,ooc_uacmean_25764044,7799504357084,7799508690142
38,ooc_-_697508322,7799517034687,7799517086691
34,ooc_uacmean_25764044,7799516903448,7799521267973
38,ooc_-_697508322,7799529415870,7799529465928
34,ooc_uacmean_25764044,7799529303949,7799533683111
38,ooc_-_697508322,7799541837270,7799541891511
34,ooc_uacmean_25764044,7799541700643,7799548464894
38,ooc_-_697508322,7799554088596,7799554151529
34,ooc_uacmean_25764044,7799553973865,7799558334392
38,ooc_-_697508322,7799566256727,7799566308435
34,ooc_uacmean_25764044,7799566138297,7799571137558
38,ooc_-_697508322,7799578396702,7799578450978
34,ooc_uacmean_25764044,7799578268838,7799581811386
38,ooc_-_697508322,7799590488568,7799590545895
34,ooc_uacmean_25764044,7799590371452,7799594930946
38,ooc_-_697508322,7799602692839,7799602745769
34,ooc_uacmean_25764044,7799602550430,7799607542899
38,ooc_-_697508322,7799615233394,7799615288714
34,ooc_uacmean_25764044,7799615078724,7799619859266
38,ooc_-_697508322,7799627598691,7799627655023
34,ooc_uacmean_25764044,7799627480513,7799631111992
38,ooc_-_697508322,7799640061087,7799640119015
34,ooc_uacmean_25764044,7799639901298,7799643327336
38,ooc_-_697508322,7799652287833,7799652380536
34,ooc_uacmean_25764044,7799652144319,7799655557999
38,ooc_-_697508322,7799666025741,7799666154386
34,ooc_uacmean_25764044,7799665898539,7799670053287
38,ooc_-_697508322,7799680886951,7799680930861
34,ooc_uacmean_25764044,7799680746277,7799688213864
38,ooc_-_697508322,7799708207366,7799708277983
34,ooc_uacmean_25764044,7799708077377,7799711853088
38,ooc_-_697508322,7799727426098,7799727457933
34,ooc_uacmean_25764044,7799727321455,7799735014547
38,ooc_-_697508322,7799743756208,7799743808511
34,ooc_uacmean_25764044,7799743631771,7799747077613
38,ooc_-_697508322,7799758762995,7799758808821
34,ooc_uacmean_25764044,7799758646530,7799761949740
38,ooc_-_697508322,7799773371869,7799773419479
34,ooc_uacmean_25764044,7799773257930,7799776596634
38,ooc_-_697508322,7799786386222,7799786440412
34,ooc_uacmean_25764044,7799786273028,7799789717291
38,ooc_-_697508322,7799798584593,7799798632182
34,ooc_uacmean_25764044,7799798440206,7799801977385
38,ooc_-_697508322,7799810687854,7799810739993
34,ooc_uacmean_25764044,7799810568417,7799814772668
38,ooc_-_697508322,7799823149601,7799823414589
34,ooc_uacmean_25764044,7799822986132,7799826814203
38,ooc_-_697508322,7799835963854,7799836246635
34,ooc_uacmean_25764044,7799835803458,7799839421874
38,ooc_-_697508322,7799848812609,7799848846736
34,ooc_uacmean_25764044,7799848735175,7799852173501
38,ooc_-_697508322,7799860985439,7799861029108
34,ooc_uacmean_25764044,7799860888064,7799864347466
38,ooc_-_697508322,7799873084996,7799873118974
34,ooc_uacmean_25764044,7799873015373,7799876924280
38,ooc_-_697508322,7799885300297,7799885334409
34,ooc_uacmean_25764044,7799885220945,7799889584574
38,ooc_-_697508322,7799897474627,7799897506729
34,ooc_uacmean_25764044,7799897378168,7799901805259
38,ooc_-_697508322,7799909540748,7799909573305
34,ooc_uacmean_25764044,7799909457982,7799914292030
38,ooc_-_697508322,7799921864725,7799921911242
34,ooc_uacmean_25764044,7799921820760,7799925998205
38,ooc_-_697508322,7799934171608,7799934207884
34,ooc_uacmean_25764044,7799934142785,7799938397313
38,ooc_-_697508322,7799946653327,7799946686427
34,ooc_uacmean_25764044,7799946620367,7799950854873
38,ooc_-_697508322,7799958901074,7799958933124
34,ooc_uacmean_25764044,7799958863280,7799963152342
38,ooc_-_697508322,7799971127510,7799971161099
34,ooc_uacmean_25764044,7799971094793,7799975298248
38,ooc_-_697508322,7799983521235,7799983552053
34,ooc_uacmean_25764044,7799983488367,7799987786860
38,ooc_-_697508322,7799995780344,7799995808567
34,ooc_uacmean_25764044,7799995748828,7800000024058
38,ooc_-_697508322,7800008178343,7800008211324
34,ooc_uacmean_25764044,7800008145795,7800012593006
38,ooc_-_697508322,7800020723486,7800020764326
34,ooc_uacmean_25764044,7800020684511,7800024965795
38,ooc_-_697508322,7800033321453,7800033352727
34,ooc_uacmean_25764044,7800033290444,7800037593417
38,ooc_-_697508322,7800045552924,7800045583077
34,ooc_uacmean_25764044,7800045518302,7800050024363
38,ooc_-_697508322,7800057957379,7800057987216
34,ooc_uacmean_25764044,7800057920590,7800062256532
38,ooc_-_697508322,7800070170554,7800070193632
34,ooc_uacmean_25764044,7800070150289,7800079934903
39,ooc_-_697508322,7800094838632,7800094876915
34,ooc_uacmean_25764044,7800094753979,7800098971321
39,ooc_-_697508322,7800115647760,7800115722093
34,ooc_uacmean_25764044,7800115537154,7800119803453
39,ooc_-_697508322,7800125749541,7800125792310
34,ooc_uacmean_25764044,7800125623974,7800129777928
39,ooc_-_697508322,7800134934081,7800134974837
34,ooc_uacmean_25764044,7800134811461,7800139219934
39,ooc_-_697508322,7800144260132,7800144303809
34,ooc_uacmean_25764044,7800144137215,7800148440847
39,ooc_-_697508322,7800162827255,7800162866907
34,ooc_uacmean_25764044,7800162697151,7800166420860
39,ooc_-_697508322,7800171924572,7800171970219
34,ooc_uacmean_25764044,7800171800655,7800175426823
39,ooc_-_697508322,7800180965841,7800181017377
34,ooc_uacmean_25764044,7800180828096,7800189376657
39,ooc_-_697508322,7800190392275,7800190512003
34,ooc_uacmean_25764044,7800190145012,7800199140820
39,ooc_-_697508322,7800199423087,7800199491817
34,ooc_uacmean_25764044,7800199288415,7800208055826
39,ooc_-_697508322,7800208769438,7800208836143
34,ooc_uacmean_25764044,7800208565929,7800217578081
39,ooc_-_697508322,7800217826682,7800217890635
34,ooc_uacmean_25764044,7800217676742,7800223909772
39,ooc_-_697508322,7800227238201,7800227285265
34,ooc_uacmean_25764044,7800227083720,7800231893067
39,ooc_-_697508322,7800236469817,7800236512160
34,ooc_uacmean_25764044,7800236330389,7800240584246
39,ooc_-_697508322,7800245741112,7800245785686
34,ooc_uacmean_25764044,7800245622970,7800249988338
39,ooc_-_697508322,7800254737443,7800254788086
34,ooc_uacmean_25764044,7800254623420,7800258998202
39,ooc_-_697508322,7800263904886,7800263947468
34,ooc_uacmean_25764044,7800263771583,7800268093058
39,ooc_-_697508322,7800273044998,7800273091194
34,ooc_uacmean_25764044,7800272942608,7800277188991
39,ooc_-_697508322,7800282159477,7800282204701
34,ooc_uacmean_25764044,7800282027966,7800286309957
39,ooc_-_697508322,7800291239191,7800291282980
34,ooc_uacmean_25764044,7800291111305,7800295235096
39,ooc_-_697508322,7800300274210,7800300317851
34,ooc_uacmean_25764044,7800300110245,7800304656167
39,ooc_-_697508322,7800309351735,7800309391267
34,ooc_uacmean_25764044,7800309229565,7800313570866
39,ooc_-_697508322,7800318369885,7800318408618
34,ooc_uacmean_25764044,7800318255705,7800322523081
39,ooc_-_697508322,7800327435949,7800327478576
34,ooc_uacmean_25764044,7800327289168,7800331531296
39,ooc_-_697508322,7800336337913,7800336378510
34,ooc_uacmean_25764044,7800336213047,7800340530286
39,ooc_-_697508322,7800345460218,7800345502073
34,ooc_uacmean_25764044,7800345337504,7800349592481
39,ooc_-_697508322,7800354427500,7800354469076
34,ooc_uacmean_25764044,7800354307109,7800358659443
39,ooc_-_697508322,7800363556525,7800363605031
34,ooc_uacmean_25764044,7800363431921,7800367729159
39,ooc_-_697508322,7800372716675,7800372758040
34,ooc_uacmean_25764044,7800372594820,7800376939575
39,ooc_-_697508322,7800381686834,7800381728526
34,ooc_uacmean_25764044,7800381542971,7800385819493
39,ooc_-_697508322,7800390859701,7800390904924
34,ooc_uacmean_25764044,7800390719386,7800395180853
39,ooc_-_697508322,7800399753848,7800399794509
34,ooc_uacmean_25764044,7800399633517,7800403968167
39,ooc_-_697508322,7800408851749,7800408892800
34,ooc_uacmean_25764044,7800408724781,7800413083388
39,ooc_-_697508322,7800418016343,7800418055384
34,ooc_uacmean_25764044,7800417875377,7800422217387
39,ooc_-_697508322,7800427089630,7800427127984
34,ooc_uacmean_25764044,7800426966037,7800431162132
39,ooc_-_697508322,7800436176788,7800436220928
34,ooc_uacmean_25764044,7800436022234,7800440402457
39,ooc_-_697508322,7800445521635,7800445565515
34,ooc_uacmean_25764044,7800445399449,7800449719285
39,ooc_-_697508322,7800454532529,7800454579129
34,ooc_uacmean_25764044,7800454389985,7800458667489
39,ooc_-_697508322,7800463655872,7800463698689
34,ooc_uacmean_25764044,7800463523631,7800467721958
39,ooc_-_697508322,7800472734303,7800472778470
34,ooc_uacmean_25764044,7800472600448,7800476728880
39,ooc_-_697508322,7800481782620,7800481823080
34,ooc_uacmean_25764044,7800481662775,7800485896568
39,ooc_-_697508322,7800490891456,7800490934457
34,ooc_uacmean_25764044,7800490747058,7800495046131
39,ooc_-_697508322,7800499848593,7800499889869
34,ooc_uacmean_25764044,7800499717082,7800504041460
39,ooc_-_697508322,7800508886275,7800508929071
34,ooc_uacmean_25764044,7800508748700,7800513020392
39,ooc_-_697508322,7800517815497,7800517875695
34,ooc_uacmean_25764044,7800517706807,7800522049068
39,ooc_-_697508322,7800526747726,7800526787295
34,ooc_uacmean_25764044,7800526624605,7800533676839
39,ooc_-_697508322,7800540335137,7800540377442
34,ooc_uacmean_25764044,7800540225375,7800546062857
39,ooc_-_697508322,7800549733925,7800549772971
34,ooc_uacmean_25764044,7800549605609,7800552938962
39,ooc_-_697508322,7800558987442,7800559157595
34,ooc_uacmean_25764044,7800558876041,7800562400841
39,ooc_-_697508322,7800568084668,7800568118222
34,ooc_uacmean_25764044,7800567994611,7800571647967
39,ooc_-_697508322,7800577404616,7800577438429
34,ooc_uacmean_25764044,7800577312922,7800581096329
39,ooc_-_697508322,7800586566031,7800586598945
34,ooc_uacmean_25764044,7800586477464,7800590411033
39,ooc_-_697508322,7800595867521,7800595899132
34,ooc_uacmean_25764044,7800595765283,7800599699358
39,ooc_-_697508322,7800604910950,7800604949552
34,ooc_uacmean_25764044,7800604821268,7800608906346
39,ooc_-_697508322,7800614062636,7800614096918
34,ooc_uacmean_25764044,7800613968520,7800618064696
39,ooc_-_697508322,7800623227648,7800623260170
34,ooc_uacmean_25764044,7800623132047,7800627321504
39,ooc_-_697508322,7800632340636,7800632373871
34,ooc_uacmean_25764044,7800632252888,7800636851678
39,ooc_-_697508322,7800641811418,7800641844496
34,ooc_uacmean_25764044,7800641725248,7800645947257
39,ooc_-_697508322,7800651010567,7800651041974
34,ooc_uacmean_25764044,7800650877417,7800655143082
39,ooc_-_697508322,7800660056882,7800660091862
34,ooc_uacmean_25764044,7800659954797,7800664251223
39,ooc_-_697508322,7800669094909,7800669129975
34,ooc_uacmean_25764044,7800669017641,7800673361228
39,ooc_-_697508322,7800678232879,7800678266177
34,ooc_uacmean_25764044,7800678118017,7800682400011
39,ooc_-_697508322,7800687243218,7800687278994
34,ooc_uacmean_25764044,7800687114291,7800691350699
39,ooc_-_697508322,7800696332161,7800696365877
34,ooc_uacmean_25764044,7800696252165,7800700500783
39,ooc_-_697508322,7800705382728,7800705418760
34,ooc_uacmean_25764044,7800705273547,7800709668857
39,ooc_-_697508322,7800714643619,7800714675542
34,ooc_uacmean_25764044,7800714557649,7800718937049
39,ooc_-_697508322,7800723760116,7800723792216
34,ooc_uacmean_25764044,7800723663862,7800728011430
39,ooc_-_697508322,7800732819380,7800732851624
34,ooc_uacmean_25764044,7800732739260,7800737083286
39,ooc_-_697508322,7800741889636,7800741922637
34,ooc_uacmean_25764044,7800741766757,7800746029008
39,ooc_-_697508322,7800750996252,7800751040072
34,ooc_uacmean_25764044,7800750886100,7800755740134
39,ooc_-_697508322,7800760112670,7800760146510
34,ooc_uacmean_25764044,7800760021092,7800764079615
39,ooc_-_697508322,7800777598158,7800777628970
34,ooc_uacmean_25764044,7800777511715,7800782128618
39,ooc_-_697508322,7800786904819,7800786940505
34,ooc_uacmean_25764044,7800786803461,7800790947450
39,ooc_-_697508322,7800796229184,7800796262959
34,ooc_uacmean_25764044,7800796114300,7800800245095
39,ooc_-_697508322,7800805260673,7800805299747
34,ooc_uacmean_25764044,7800805141815,7800809343252
39,ooc_-_697508322,7800814543704,7800814579669
34,ooc_uacmean_25764044,7800814429221,7800818525848
39,ooc_-_697508322,7800823746097,7800823779002
34,ooc_uacmean_25764044,7800823649916,7800827914509
39,ooc_-_697508322,7800832697862,7800832731679
34,ooc_uacmean_25764044,7800832608838,7800836264929
39,ooc_-_697508322,7800841781183,7800841812208
34,ooc_uacmean_25764044,7800841678208,7800845072394
39,ooc_-_697508322,7800850879607,7800850912874
34,ooc_uacmean_25764044,7800850769000,7800854164418
39,ooc_-_697508322,7800859947503,7800859982094
34,ooc_uacmean_25764044,7800859859682,7800865553025
39,ooc_-_697508322,7800869225295,7800869260938
34,ooc_uacmean_25764044,7800869135235,7800872480987
39,ooc_-_697508322,7800878431769,7800878466395
34,ooc_uacmean_25764044,7800878328698,7800881689220
39,ooc_-_697508322,7800887406901,7800887443576
34,ooc_uacmean_25764044,7800887285369,7800890685395
39,ooc_-_697508322,7800896525061,7800896559191
34,ooc_uacmean_25764044,7800896431717,7800899838908
39,ooc_-_697508322,7800905603862,7800905641180
34,ooc_uacmean_25764044,7800905512717,7800908923832
39,ooc_-_697508322,7800914682481,7800914715910
34,ooc_uacmean_25764044,7800914592646,7800917947603
39,ooc_-_697508322,7800923836377,7800923870927
34,ooc_uacmean_25764044,7800923723979,7800927318144
39,ooc_-_697508322,7800932869577,7800932903898
34,ooc_uacmean_25764044,7800932761689,7800936105735
39,ooc_-_697508322,7800941927720,7800941963279
34,ooc_uacmean_25764044,7800941826345,7800945914277
39,ooc_-_697508322,7800951007738,7800951052688
34,ooc_uacmean_25764044,7800950909939,7800954931164
39,ooc_-_697508322,7800960056115,7800960084464
34,ooc_uacmean_25764044,7800959952874,7800964518267
39,ooc_-_697508322,7800973567763,7800973603039
34,ooc_uacmean_25764044,7800973473602,7800978069358
39,ooc_-_697508322,7800982801677,7800982830717
34,ooc_uacmean_25764044,7800982707594,7800986153424
39,ooc_-_697508322,7801000804417,7801000836756
34,ooc_uacmean_25764044,7801000710545,7801008351778
39,ooc_-_697508322,7801011800177,7801011829876
34,ooc_uacmean_25764044,7801011717343,7801015897132
39,ooc_-_697508322,7801020907432,7801020938105
34,ooc_uacmean_25764044,7801020822725,7801024985391
39,ooc_-_697508322,7801030371044,7801030403982
34,ooc_uacmean_25764044,7801030284251,7801034629937
39,ooc_-_697508322,7801039470531,7801039502343
34,ooc_uacmean_25764044,7801039377385,7801047627061
39,ooc_-_697508322,7801048449595,7801048481342
34,ooc_uacmean_25764044,7801048356159,7801052883015
39,ooc_-_697508322,7801057629161,7801057663300
34,ooc_uacmean_25764044,7801057539702,7801061095391
